filename,Autoformer,Informer,Dlinear,LSTM,Patch_TST,RRformer,Mamba
1022500,0.051560163,0.54167825,0.620677918,-0.580732584,0.673866123,0.462053537,0.58535111
1031500,0.186586916,0.6464957,0.209696829,0.570337057,0.254572451,0.376633346,0.444282293
1047000,0.085325837,0.040372729,0.170943499,-0.012307167,0.130897701,0.15413022,0.101355672
1052500,0.313278794,0.532032043,0.680653453,0.744359285,0.710522085,0.622864544,0.691360623
1054200,-0.401364923,0.376110613,0.177095473,0.260473847,0.191817701,0.271943331,0.300665498
1055000,-0.195638537,0.617579222,0.400639474,0.497165799,0.415796161,0.451657534,0.503446817
1057000,-0.307051539,0.550388694,0.094378829,0.46226579,0.263032317,0.352474689,0.412507713
1073000,-0.211830854,0.252311945,0.208545804,-0.06108284,0.247246325,0.277476609,0.28496325
1078000,-3.637331486,-0.414853096,-0.050991297,-3.744427681,0.33399272,-0.507121921,-0.553504705
1123000,-0.264891505,0.382410169,0.178749084,0.480372608,0.252444386,0.430430412,0.390530646
1134500,-0.053749442,0.310988128,0.352893651,0.351617575,0.367384672,0.374462187,0.420543373
1137500,-1.31726861,-3.90712738,-0.136228442,-3.305945396,-0.049877763,-0.405709147,-1.879587889
1139000,-0.498048306,0.427438438,0.307049036,0.305981874,0.279428065,0.503959239,0.450134695
1139800,0.253366351,0.563552767,0.817317441,0.769119129,0.848351032,0.809913546,0.767136499
1142500,0.015936017,0.322989106,0.444047153,-0.0614568,0.432461619,0.299729466,0.071328223
1144000,-0.174147367,0.350874722,0.219707787,0.352122843,0.163990736,0.431393623,-0.27147758
1162500,0.113311112,0.515253365,0.419204414,0.782861605,0.491695702,0.575287044,0.526504844
1169000,-0.151540041,0.212362707,-0.001338482,0.240971148,-0.012688518,0.053919077,0.118473947
1170100,-0.341987729,0.075832963,-0.068669796,-0.567862511,-0.003430367,-0.053709865,-0.014027238
1181000,0.005087733,0.41801244,0.08494395,0.260281205,0.088116109,0.194933474,0.175294578
1187300,-0.189763904,0.19973743,0.040875077,0.269679606,0.094118834,0.07148385,0.165460706
1195100,-1.220612049,0.538107395,0.346964836,0.516049504,0.25932157,0.546965748,0.548194259
1333000,-0.250563741,0.220363081,0.284132361,0.095098019,0.175509453,0.12900281,0.246304154
1350000,0.259880483,0.428817511,0.279867649,0.342495739,0.245995343,0.307463706,0.312976539
1350080,0.168767095,0.415506542,0.350487351,0.194186926,0.349406898,0.425763071,0.227632344
1350140,-0.028503776,0.253460944,0.292762399,0.365148246,0.307458758,0.394127786,0.427736402
1365000,0.148042262,0.297341466,0.224194407,0.314479113,0.184099436,0.304095089,0.172636926
1411300,0.170952857,0.650152922,0.538216382,0.096342802,0.583794951,0.671990037,0.289144635
1413500,-0.554784417,0.47783494,0.290728629,0.380471289,0.296878695,0.318771958,0.258076012
1414500,-0.023812771,0.566624671,0.423742712,0.499201655,0.401109278,0.563430279,0.486617148
1415000,-4.698371887,-1.826590538,-0.65260601,-2.111278772,-0.185602784,-0.836156726,-1.111233711
1423000,0.295741618,0.645121813,0.703947276,0.562606603,0.754330203,0.687671632,0.638397872
1434025,-0.102885604,0.087584019,0.033628762,0.106917381,0.069261312,0.08247894,0.119206429
1435000,-0.044657826,0.102107108,0.015264153,0.151272058,-0.04959929,0.082379818,0.176301122
1439500,0.304210484,0.633245289,0.500344843,0.432765484,0.53006956,0.545963824,0.550228089
1440000,-8.849629402,-0.941561222,-0.915611386,-2.872157097,0.256615639,-2.442120075,-0.426647186
1440400,0.101253331,0.673154533,0.237693429,0.483095527,0.179391086,0.5565193,0.35246551
1451800,-0.762669444,-0.266598344,-0.175588846,-0.366076469,-0.177535057,-0.027755499,-0.096806645
1466500,-114.0870132,-23.03304291,-17.08218765,-279.1662903,-6.294540405,-62.67914963,-38.0999794
1484100,-21.03032684,-4.635221004,-2.264984846,-26.93818474,-0.025331855,-5.166902542,-4.987929344
1487000,-18.87410736,-5.23608923,-1.900634289,-30.17850304,0.16471386,-5.54639864,-4.844471931
1491000,-4.695486069,-1.547223568,-1.363780022,-12.08352184,0.064246953,-2.239809752,-1.473795414
1510000,0.021882951,0.604825526,0.299830675,0.610200077,0.255240321,0.54361093,0.498924375
1516500,-1.402627707,0.176485538,0.010752082,0.00114876,0.034225643,-0.23623848,0.049631953
1518862,-19.4264183,-4.403222561,-4.44965744,-5.022890091,0.335899889,-5.332080841,-1.588922024
1532000,0.220790803,0.414843559,0.26872766,0.482684612,0.26958859,0.447446704,0.45284003
1539000,0.117549181,0.326187611,0.359370232,-0.166821361,0.303282917,0.056666076,0.362008512
1542810,-4.604118347,-0.008146048,-0.293572426,-1.038931608,0.094775379,-0.809198618,-0.404444695
1543000,-1.44773221,0.28841275,-0.025267601,0.019326925,0.192230523,-0.004377961,0.247849226
1543500,0.337459862,0.658691436,0.506916344,0.754986584,0.610524505,0.66408655,0.731675893
1544500,0.291254282,0.553865552,0.709521472,0.490904868,0.791781679,0.587646306,0.472644091
1545600,-151.5505066,-33.71897125,-43.53814697,-53.62212753,-0.995086074,-44.38361359,-15.80158806
1547700,-13.2019701,-3.398415089,-4.111098766,-7.108490944,0.016553581,-3.622532368,-1.499882936
1548500,0.177518845,0.526730865,0.443425179,0.563694894,0.436535776,0.611722976,0.518390238
1549500,-0.666498065,0.282429516,0.130093873,0.118825316,0.188071489,0.017208278,0.047135651
1550000,0.067767799,0.36771661,0.458610117,0.546001196,0.445054233,0.514838576,0.494616389
1552000,0.312008381,0.532134473,0.549809188,0.522907436,0.483134985,0.661331058,0.523432434
1552500,-0.323477507,0.13280338,0.193540752,0.035167336,0.137233198,0.152807832,0.211417496
1557500,-0.359269261,0.078002512,0.022228062,0.073067725,0.037423193,-0.06192255,0.035865903
1567500,-3.290915489,-1.599648714,-0.381675959,-5.699433804,-0.011243343,-1.349610567,-1.350443363
1568000,-0.226685882,0.581982255,0.211684048,0.596109331,0.230668724,0.461811721,0.401325762
1580000,-1.526050329,-2.033051014,-0.299385786,-2.568198442,-0.052596807,-0.919178009,-0.549577117
1583500,-1.382823229,-0.836327314,-0.468271136,-2.140576839,0.070077777,-1.693782091,-0.725566506
1586610,-1.477562428,-0.082337022,-0.071244121,-0.054675937,-0.029001713,-0.075486779,-0.087243795
1591400,-6.777314663,-1.38257885,-0.37899816,-3.008081913,-0.064399242,-1.22833848,-1.945315838
1594950,-0.086720824,0.179352522,0.124318659,0.110718191,0.154218733,0.042121649,0.15357244
1596500,0.283231795,0.742848277,0.50995189,0.682057053,0.626020789,0.695075959,0.600853026
1605500,-6.168030739,-1.759596825,-0.528683782,-4.066136837,0.292281806,-1.224082708,-1.450683355
1606500,-2.477313519,-0.448472023,0.371522963,-1.533207178,0.75847216,-0.291372895,-0.09418714
1632000,-0.041397929,0.094204843,0.134481847,0.241152883,0.101896107,0.202615559,0.185185313
1632900,-1905.369385,-257.3694458,-476.4600525,-116.2124252,-340.2324829,-623.480835,-286.8507385
1634500,-1.702244282,-0.145174026,-0.156988025,-0.604293346,0.25632751,-0.483763576,-0.40925765
1638480,-4.061928749,-1.833423853,-1.502303362,-8.322457314,0.176980495,-5.624181747,-3.555875301
1639500,-0.558860421,-0.280281425,-0.28175211,-0.897558212,-0.094533682,-0.334602952,-0.733119011
1644000,-6.814074993,0.071184218,-0.448753595,-1.357444048,0.207143843,-0.699008226,-0.954695821
1664000,-34.39431,-5.938926697,-14.98449421,-11.03812695,0.34025389,-13.5220089,-4.699130058
1666500,-0.09139204,0.325475335,0.291167974,-0.484497786,0.522976071,-0.017290592,0.309466302
1667500,-11.90281391,-3.500725746,-2.971963406,-5.552873611,0.374227464,-2.418538332,-1.816631794
1669000,-1.875964165,0.091831982,-0.083455682,-0.482789278,0.316322386,0.294114292,0.047973514
1669520,-0.525625825,0.40948683,0.629081011,-1.698618174,0.833854049,-0.015837669,0.303759098
2011400,-167.2083893,-85.6686554,-73.71458435,-68.65705872,-0.549815893,-149.7285461,-38.89276886
2013000,-0.100917935,0.056181669,0.30946368,0.284469783,0.325533569,0.425380051,0.419658124
2014000,-0.986174822,0.504938841,0.197059512,-0.213675618,0.446983278,0.190922618,0.000294626
2015700,-2.219668627,-0.301223516,-0.170666575,-3.022418022,0.140441,-1.045390606,-2.305670261
2016000,-0.156840801,0.152906418,0.180649459,0.449383438,0.231348276,0.29923743,0.463689148
2017500,-6.209551334,-1.690088749,-2.346366644,-11.49115753,-0.066480637,-7.210464478,-1.813879251
2018000,-80.704422,-15.53526306,-15.3254261,-45.22673798,0.112383544,-32.68052292,-14.95654488
2027000,0.106748819,0.306356251,0.163965702,0.273464918,0.0197891,0.22710824,-0.007299066
2027500,-0.509064078,0.304101765,0.482733011,-0.437103748,0.582035184,0.057608306,0.280701995
2028500,0.023363471,0.112761915,0.047398269,0.112291932,0.062214851,0.013522387,0.012013495
