filename,Autoformer,Informer,Dlinear,LSTM,Patch_TST,RRformer,Mamba
1022500,0.640702188,0.504627109,0.346943438,0.375065148,0.325661331,0.513004184,0.303298205
1031500,0.745835245,0.36251232,0.387258261,0.25742808,0.221892461,0.538638115,0.297516257
1047000,0.69350487,0.514815509,0.617477,0.46775502,0.562863886,0.581088364,0.590204179
1052500,0.594460547,0.350657254,0.248865068,0.201384947,0.124182843,0.373999685,0.284943014
1054200,0.897435009,0.435158819,0.538931251,0.496709824,0.476586938,0.484634846,0.530058563
1055000,0.888773382,0.516102493,0.620516479,0.51717931,0.473883778,0.606639922,0.557323575
1057000,0.404397339,0.260121047,0.33488214,0.157645836,0.223255083,0.503822744,0.264177859
1073000,0.620039165,0.432690591,0.341711581,0.371755153,0.399145037,0.423758745,0.44038552
1078000,0.631024301,0.314454615,0.323835313,0.42093578,0.333914906,0.224938303,0.137894854
1123000,0.580165684,0.225571901,0.384407431,0.147870466,0.28085947,0.447188467,0.168203458
1134500,0.683308065,0.2956101,0.304725796,0.238911822,0.155899018,0.550090551,0.223097861
1137500,0.621131539,0.658510804,0.545391262,0.597702265,0.487776875,0.539980054,0.455084413
1139000,0.699702859,0.371911973,0.556238592,0.535390258,0.494491696,0.542140782,0.486087203
1139800,0.896175504,0.254128397,0.385226697,0.298762053,0.376929015,0.32275483,0.314148784
1142500,0.584064841,0.49148795,0.504570305,0.66975075,0.476263762,0.479494035,0.571509719
1144000,0.731367886,0.434532404,0.634389043,0.463380754,0.528630257,0.5936625,0.713795722
1162500,0.548374891,0.233739018,0.320965022,0.162618339,0.212701991,0.286416739,0.326802075
1169000,0.716624379,0.467159867,0.573063552,0.443322629,0.473182112,0.593967199,0.411491245
1170100,0.690909564,0.544063449,0.709293067,0.937014401,0.583656132,0.73447293,0.784009099
1181000,0.678831875,0.385240585,0.549186468,0.434748113,0.524585187,0.56563729,0.546378553
1187300,0.806730747,0.536887705,0.578666925,0.421729147,0.484283358,0.613815546,0.454696059
1195100,0.629719555,0.327690363,0.407674283,0.191100761,0.316811472,0.374241412,0.235325098
1333000,0.737569869,0.640516758,0.597824872,0.54655081,0.601041734,0.666381419,0.532914937
1350000,0.654899001,0.389502943,0.42299372,0.435278744,0.450236857,0.55200702,0.5651986
1350080,0.642913997,0.532682657,0.639737785,0.577148855,0.599323332,0.578083158,0.681549072
1350140,0.651216447,0.471882194,0.519562423,0.460663557,0.496284962,0.532252908,0.463601261
1365000,0.641431808,0.484950393,0.509116113,0.450057089,0.503340125,0.555938005,0.529441833
1411300,0.290787935,0.168320701,0.259890735,0.366429538,0.193137765,0.24124983,0.149526358
1413500,0.689906836,0.385052681,0.421991944,0.335034907,0.406993359,0.486942023,0.398511887
1414500,0.51671195,0.378588676,0.464597225,0.41212061,0.472424269,0.381288648,0.494816571
1415000,0.537327468,0.616015673,0.64857024,0.546326101,0.673543334,0.676527917,0.508392453
1423000,0.444556504,0.379249394,0.266634852,0.191241086,0.233751848,0.207061112,0.268167287
1434025,0.765624762,0.636402786,0.753250659,0.686296344,0.65448314,0.757364452,0.657276571
1435000,0.814683616,0.630285501,0.77271831,0.636222363,0.692018151,0.790649176,0.646630883
1439500,0.442320764,0.18355979,0.301249951,0.259198695,0.200065926,0.278678358,0.244202539
1440000,0.427780718,0.286334515,0.27957648,0.357619911,0.214676991,0.2266334,0.180101886
1440400,0.463576078,0.307826966,0.333930492,0.32774204,0.345087618,0.3192873,0.460818976
1451800,1.091430068,0.622197509,0.626035929,0.530183196,0.514580429,0.580808401,0.640969038
1466500,0.48154825,0.413637519,0.156837642,3.419964552,0.235890791,0.93534857,1.285881639
