filename,Autoformer,Informer,Dlinear,LSTM,Patch_TST,RRformer,Mamba
1022500,0.712778151,0.408452749,0.254407018,0.26244849,0.24044764,0.474062204,0.265781313
1031500,0.764763653,0.203056067,0.229359388,0.168756709,0.116080403,0.47511819,0.229807675
1047000,0.609288156,0.364049494,0.415034384,0.338851571,0.350455403,0.451764464,0.445601851
1052500,0.568152785,0.231093302,0.160525993,0.139355496,0.076928489,0.325941294,0.227870837
1054200,0.892354965,0.381286561,0.441293627,0.411226898,0.384613365,0.441556603,0.453971624
1055000,0.850605905,0.39213568,0.468825698,0.387920856,0.389959693,0.554373682,0.429918647
1057000,0.427399665,0.166009232,0.198190942,0.13055709,0.125354782,0.473232985,0.198739111
1073000,0.570421159,0.436614692,0.239476323,0.236246943,0.272387683,0.33134681,0.353785038
1078000,0.716804504,0.295574009,0.193050265,0.371741682,0.185038,0.255051583,0.154830098
1123000,0.561111569,0.156685024,0.250937015,0.154053673,0.164385483,0.405671835,0.142966494
1134500,0.675310016,0.201279774,0.181499809,0.15676558,0.088766612,0.437470078,0.159078687
1137500,0.637453735,0.324065119,0.380651802,0.376598209,0.355485141,0.486256242,0.396915376
1139000,0.699934363,0.300472349,0.403460234,0.393787116,0.33977142,0.462032259,0.380057305
1139800,0.789274514,0.22862947,0.313127279,0.265138626,0.293520391,0.309714764,0.282771915
1142500,0.625296235,0.548853099,0.41098547,0.568659425,0.377370924,0.457026422,0.496291727
1144000,0.639115095,0.348642141,0.476815701,0.368753165,0.380729765,0.49860698,0.521692872
1162500,0.461922407,0.097575508,0.195390418,0.147760153,0.094796374,0.216806576,0.195383042
1169000,0.626075804,0.323708326,0.410835296,0.332584292,0.312740892,0.481679171,0.339046896
1170100,0.651220441,0.451573312,0.553746164,0.77150315,0.433160126,0.601912856,0.612407207
1181000,0.601656973,0.323171079,0.393425226,0.343319446,0.380445331,0.422433436,0.397033155
1187300,0.746915221,0.42846337,0.418136448,0.289757967,0.319718063,0.463402748,0.280245513
1195100,0.626321316,0.163527921,0.271674156,0.108138122,0.18849206,0.320775807,0.15872547
1333000,0.779364109,0.539195895,0.452784121,0.457306385,0.457463175,0.556663156,0.421999544
1350000,0.550369918,0.386709541,0.326143026,0.358063877,0.33787629,0.467256814,0.479959071
