filename,Autoformer,Informer,Dlinear,LSTM,Patch_TST,RRformer,Mamba
1022500,0.102610648,0.616589069,0.859758943,0.251370847,0.863121837,0.71464479,0.767989248
1031500,0.149014652,0.695186079,0.737739861,0.872474492,0.869394764,0.57847935,0.80890885
1047000,0.008197904,0.448763847,0.621870071,0.401384592,0.645673245,0.565917611,0.576631486
1052500,0.535944968,0.862908661,0.921050802,0.941021986,0.939118855,0.829639137,0.886927463
1054200,-0.150501013,0.622557968,0.531458229,0.551186144,0.510534883,0.537495136,0.563333035
1055000,-0.012260795,0.685285211,0.590292424,0.668220758,0.643110156,0.562720269,0.644370317
1057000,0.180693567,0.797827616,0.72437495,0.873908669,0.824607298,0.578597546,0.785143852
1073000,-0.062533021,0.619704515,0.605831504,0.587950468,0.629562616,0.651518285,0.667804331
1078000,-3.215058327,-0.237172246,0.67958343,-0.942847729,0.79731676,0.44631952,0.290282607
1123000,-0.047804594,0.636062026,0.710333079,0.767115206,0.805474386,0.629945278,0.826352388
1134500,0.024645686,0.694490165,0.760597974,0.741985619,0.831975773,0.593327016,0.755956098
1137500,-1.778450489,-0.89576149,0.401424825,-0.731081486,0.445508301,0.155468583,-0.304308057
1139000,-0.373801947,0.605120867,0.59002617,0.565985113,0.595665425,0.538117975,0.594445616
1139800,0.30275315,0.805493474,0.859160677,0.788741067,0.825268403,0.84941572,0.766040072
1142500,0.168047667,0.605476171,0.691746622,0.430307567,0.711369604,0.61259076,0.43323195
1144000,-0.165866613,0.673680574,0.525535673,0.645532995,0.560963035,0.568904042,0.344392955
1162500,0.433223665,0.731954902,0.847568318,0.924978897,0.917204008,0.805931404,0.844229534
1169000,0.039760172,0.669680089,0.528339177,0.680944294,0.642297804,0.487597525,0.637692422
1170100,-0.178749084,0.336567104,0.205182552,-0.312432647,0.320336878,0.16795069,0.064052224
1181000,0.142255545,0.721970171,0.560963154,0.657310605,0.612525195,0.576463997,0.588422149
1187300,0.000646234,0.560595095,0.53133595,0.689797848,0.618383586,0.453895211,0.652816802
1195100,-0.942769051,0.80505462,0.746842146,0.671497583,0.780567095,0.768460035,0.808258131
1333000,-0.27444458,0.470520318,0.586944312,0.524278432,0.589295208,0.464588881,0.579282463
1350000,0.343349218,0.609550327,0.547098398,0.567115396,0.541550875,0.515206605,0.522122979
1350080,0.22530663,0.553826809,0.514170796,0.432804525,0.53128323,0.549234569,0.357298315
1350140,0.088842928,0.519272983,0.581363708,0.60423848,0.59758231,0.576120138,0.554429412
1365000,0.306458831,0.605006963,0.587079972,0.660589308,0.588402271,0.538357049,0.557879806
1411300,0.27933538,0.799596325,0.852970749,0.414984941,0.858205333,0.821449742,0.704099953
1413500,-0.626138806,0.656663716,0.608697951,0.618862182,0.64566952,0.502378106,0.616759717
1414500,0.299724042,0.66404587,0.655874938,0.697992682,0.649172276,0.710026205,0.628538758
1415000,-5.062025547,-0.526631713,0.110220432,-0.242925525,0.2406165,-0.45461309,-0.382910132
1423000,0.356819332,0.817003295,0.90723215,0.807701126,0.938055713,0.858862877,0.82775569
1434025,0.015404761,0.330862641,0.138384044,0.210948348,0.281775594,0.213603675,0.29384768
1435000,0.028667212,0.226686895,0.155516505,0.282234371,0.163821697,0.194606364,0.316054881
1439500,0.468732893,0.791421011,0.831865117,0.707509518,0.866151363,0.805117905,0.822276399
1440000,-6.90406847,-0.391406059,0.360377014,-0.802323222,0.551892459,-0.754896641,0.158881485
1440400,0.258407056,0.70318222,0.636654496,0.604719967,0.694940954,0.747458398,0.581878036
1451800,-1.072505474,0.050465226,0.267968953,0.092680693,0.409286141,0.381915271,0.167381465
1466500,-83.94030762,-20.80929756,-3.723785877,-134.4422302,-2.017884493,-23.29092598,-26.07876587
1484100,-25.09203148,-3.584874153,-0.322946668,-14.48021412,0.239544451,-2.860166311,-3.976239204
1487000,-18.44387245,-5.204831123,0.161465049,-16.65422821,0.680888116,-3.265036583,-3.642081738
1491000,-16.89997482,-4.244840622,-0.661709189,-20.01087379,0.357112467,-3.873990536,-4.129444122
1510000,0.203340054,0.805417135,0.71841678,0.812442362,0.762304753,0.732051104,0.774842173
1516500,-1.443336964,0.060085297,0.220425963,0.082628131,0.280014277,0.049624562,0.009742737
1518862,-10.32919788,-0.809754252,-0.462430596,-1.033140182,0.708780766,-3.289783001,-3.113920212
1532000,0.305546403,0.766030028,0.630033523,0.741234511,0.636384934,0.624713242,0.734438837
1539000,0.257502973,0.637954414,0.757676035,0.522280335,0.756016344,0.637400419,0.740925014
1542810,-2.851761818,0.522386789,0.487949073,-0.021305323,0.554744661,0.106130838,0.156217813
1543000,-0.923332453,0.665097147,0.540962726,0.747630924,0.563733608,0.440503716,0.453087211
1543500,0.536201119,0.864243194,0.84344478,0.902007058,0.911858685,0.756286204,0.833916575
1544500,0.346844792,0.768836439,0.921032883,0.834916174,0.935027778,0.817636833,0.793541893
1545600,-130.6133575,-21.85504341,-9.920902252,-17.66864395,-0.169315815,-33.98962402,-24.98952675
1547700,-15.40501785,-4.94426918,-1.252216816,-3.88155508,0.428439677,-3.861520767,-4.260205269
1548500,0.37689352,0.826569512,0.806573913,0.845525056,0.832338914,0.788231939,0.769869789
1549500,-0.365074158,0.366527498,0.356421828,0.333943844,0.448465824,0.337531507,0.154005647
1550000,0.316150963,0.687528491,0.746191859,0.826662749,0.754678011,0.760151505,0.753017887
1552000,0.357008874,0.783315092,0.815748289,0.724629611,0.805737197,0.828576982,0.799270272
1552500,-0.112957597,0.412393987,0.405327797,0.413842678,0.454808593,0.465907037,0.4617185
1557500,-0.102237105,0.472330153,0.419868827,0.512105823,0.450429857,0.369935334,0.42609638
1567500,-2.762907505,-1.377197266,0.061566949,-3.660634518,0.275504529,-0.179936528,-1.073108673
1568000,0.076900005,0.783243164,0.670284539,0.803979397,0.751116529,0.648552477,0.770242184
1580000,-1.473042488,-0.633766651,-0.015446663,-0.400468826,0.213569164,0.002661467,-0.416134834
1583500,-2.157180786,-0.879629374,0.006684899,-1.22696805,0.233857155,-1.349299669,-0.475232482
1586610,-2.220197678,0.104722142,-0.093786597,0.040192842,0.060110271,0.057697415,-0.116872907
1591400,-4.295086384,-0.929769278,-0.01526773,-2.134448767,0.157324374,-0.512994289,-1.815942049
1594950,-0.000655532,0.412328422,0.378007829,0.294673383,0.359694123,0.286193252,0.303373814
1596500,0.262844503,0.845596209,0.861820385,0.886927418,0.916040137,0.834197238,0.777888492
1605500,-4.208595753,-1.649408102,0.403204381,-1.21818161,0.609640628,-0.504514217,-0.664964437
1606500,-1.957039595,-0.479561925,0.799763843,-0.366666913,0.906070262,0.166490495,0.084869087
1632000,0.147438526,0.515500873,0.592137367,0.656044602,0.580122828,0.532541752,0.614767283
1632900,-2518.481934,-217.9989471,-140.6964111,-80.75626373,-100.9117126,-725.4334717,-205.4782867
1634500,-1.383039713,0.031081676,0.481590986,0.175304413,0.598694533,0.175170958,-0.077457905
1638480,-5.293306351,-1.108921528,0.278900027,-2.928778648,0.692379415,-1.470782995,-1.145549536
1639500,-0.817385674,0.187731743,0.154486299,-0.163210034,0.245980322,0.071211934,-0.318445206
1644000,-2.980227709,-0.083057165,0.527065486,-0.036608458,0.706607491,0.049708486,-0.168204188
1664000,-38.37022018,-4.98263979,-2.905732155,-6.375425816,0.740540922,-10.60400105,-8.855259895
1666500,-0.143256545,0.275711834,0.737672776,0.249242306,0.784586698,0.5698075,0.537607133
1667500,-12.35941315,-3.268088341,0.014653325,-2.069830179,0.792041287,-1.381700277,-2.270934582
1669000,-1.495073557,0.484431088,0.6764144,-0.001073122,0.808152214,0.573288649,0.325831532
1669520,-0.148362875,0.533856362,0.912176937,-0.331951857,0.966563623,0.52828145,0.574264973
