filename,Autoformer,Informer,Dlinear,LSTM,Patch_TST,RRformer,Mamba
1022500,0.661312461,0.506529927,0.442417413,0.563154936,0.397679955,0.540232062,0.37429747
1031500,0.72640866,0.379391551,0.518841982,0.293558002,0.335658342,0.568929195,0.374312669
1047000,0.727392554,0.572697461,0.739407301,0.542408288,0.708455861,0.639989913,0.672319591
1052500,0.630435526,0.473464906,0.324329555,0.259551913,0.193209007,0.420614898,0.317189723
1054200,0.946794868,0.463488668,0.599874198,0.50651747,0.481368542,0.518983603,0.593398929
1055000,0.907863021,0.581028759,0.70291543,0.602948546,0.58960557,0.630517721,0.648474097
1057000,0.43355009,0.323480368,0.460148454,0.213133305,0.320175588,0.52351743,0.359993398
1073000,0.624845982,0.557038605,0.419733077,0.506126523,0.474599302,0.53671056,0.527372658
1078000,0.492019832,0.323821485,0.41095233,0.528669536,0.47679472,0.172414705,0.19239451
1123000,0.564101696,0.263945073,0.497956991,0.173005238,0.374069899,0.420822412,0.234830961
1134500,0.675063252,0.39478907,0.420354635,0.34501043,0.239012271,0.618396759,0.34635216
1137500,0.647893667,0.797656,0.641499877,0.726299703,0.610650778,0.527187884,0.47878176
1139000,0.716326475,0.382705301,0.646958411,0.589153469,0.596134365,0.563955367,0.541998744
1139800,0.940243602,0.235197812,0.386049479,0.265590489,0.400527775,0.313190788,0.324326128
1142500,0.559654951,0.523221552,0.551216662,0.708680451,0.507280946,0.454979986,0.580039859
1144000,0.758696139,0.483378321,0.694182932,0.538244963,0.654156148,0.617799997,0.778102219
1162500,0.596505523,0.298284739,0.431809664,0.170606986,0.336570084,0.310409635,0.40877071
1169000,0.751491427,0.556812644,0.68801719,0.527167857,0.580126166,0.637686074,0.517940104
1170100,0.733546793,0.619967639,0.786900461,0.987210214,0.677515566,0.788039267,0.887036324
1181000,0.712304354,0.437077016,0.667273402,0.521601021,0.640972257,0.650806606,0.65139842
1187300,0.843459725,0.603936613,0.68519032,0.530600607,0.598594129,0.757398844,0.585517645
1195100,0.624617517,0.383039027,0.510884583,0.294096649,0.433575928,0.387905151,0.332169354
